,Link,New Book Name,Budget,Gross,Opening,Author,Awards List,Book Name,Characters,Genres,Num_reviews,Other editions,Star votes,Stars,Award Count
1008,http://www.imdb.com/title/tt0107286/,Cuba Libre,21000000,12136938,,Elmore Leonard,,Cuba Libre,[],"[Fiction, Historical Fiction, Mystery, Crime, Mystery, Western]",3311,32,"[501, 1337, 1198, 240, 35]",3.61,0.0
1009,http://www.imdb.com/title/tt0107290/,Jurassic Park,63000000,402348347,18620145.0,Michael Crichton,"
Audie Award for Science Fiction (2016), Books I Loved Best Yearly (BILBY) Awards for Secondary (1996), South Carolina Book Award for Young Adult Book (1994), Colorado Blue Spruce Young Adult Book Award (1993), Nevada Young Readers' Award for Young Adult Category  (1993)
...more
Evergreen Teen Book Award Nominee (1993), Soaring Eagle Book Award (1995), Iowa Teen Award (1995)
...less ",Jurassic Park (Jurassic Park #1),"[John Hammond, Ian Malcolm, Alan Grant, Ellie Sattler, Tim Murphy]","[Fiction, Science Fiction, Thriller, Adventure, Fantasy]",609970,178,"[211012, 217180, 132898, 33414, 15466]",3.94,7.0
1010,http://www.imdb.com/title/tt0107290/,Jurassic Park,63000000,402348347,18620145.0,Michael Crichton,"
Audie Award for Science Fiction (2016), Books I Loved Best Yearly (BILBY) Awards for Secondary (1996), South Carolina Book Award for Young Adult Book (1994), Colorado Blue Spruce Young Adult Book Award (1993), Nevada Young Readers' Award for Young Adult Category  (1993)
...more
Evergreen Teen Book Award Nominee (1993), Soaring Eagle Book Award (1995), Iowa Teen Award (1995)
...less ",Jurassic Park (Jurassic Park #1),"[John Hammond, Ian Malcolm, Alan Grant, Ellie Sattler, Tim Murphy]","[Fiction, Science Fiction, Thriller, Adventure, Fantasy]",609984,178,"[211021, 217184, 132899, 33414, 15466]",3.94,7.0
1011,http://www.imdb.com/title/tt0073195/,Jaws,8000000,26860259,7061513.0,Peter Benchley,,Jaws,"[Chief Martin Brody, Sam Quint, Matt Hooper, Ellen Brody, Mayor Larry Vaughn, Christine 'Chrissie' Watkins]","[Horror, Fiction, Thriller, Classics, Adventure, Suspense]",97259,98,"[34404, 32738, 22935, 5495, 1687]",3.95,0.0
1012,http://www.imdb.com/title/tt0388795/,Brokeback Mountain,14000000,83025853,547425.0,Annie Proulx,"
Short Story Award, National Magazine Award, O. Henry Award (1998)
",Brokeback Mountain (Wyoming Stories),"[Ennis Del Mar, Lureen, Jack Twist, Alma Beers, Joe Aguirre]","[Fiction, Short Stories, Romance, Glbt, Romance, M M Romance, Glbt, Gay]",19968,45,"[6435, 7523, 4478, 1144, 388]",3.93,3.0
1013,http://www.imdb.com/title/tt0319061/,Big Fish,70000000,66257002,207377.0,Daniel Wallace,,Big Fish,"[William Bloom, Edward Bloom, Sandra Kay Templeton, Jenny Hill]","[Fantasy, Fiction, Magical Realism, Contemporary]",12469,46,"[2579, 4514, 3938, 1169, 269]",3.64,0.0
1014,http://www.imdb.com/title/tt0250494/,Legally Blonde,18000000,95001351,20377426.0,Amanda Brown,,Legally Blonde,[],"[Womens Fiction, Chick Lit, Fiction, Media Tie In, Movies, Romance, Contemporary, Humor]",10712,9,"[3165, 2953, 2990, 1124, 480]",3.67,0.0
1015,http://www.imdb.com/title/tt0097165/,Dead Poets Society,16400000,95860116,340456.0,N.H. Kleinbaum,,Dead Poets Society,"[John Keating, Neil Perry, Todd Anderson, Knox Overstreet]","[Classics, Fiction, Media Tie In, Movies, Young Adult, Coming Of Age, Young Adult, Literature, American, Contemporary, Roman, Adult, Culture, Film]",34170,45,"[15604, 11660, 5395, 1154, 357]",4.2,0.0
1016,http://www.imdb.com/title/tt0088583/,North and South,,,,Elizabeth Gaskell,,North and South,"[Margaret Hale, Frederick Hale, Mr. Hale, Mrs. Hale, Mr. Bell, Dixon, Mrs. Hannah Thornton, Fanny Thornton, Bessy Higgins, Nicholas Higgins, John   Thornton]","[Classics, Fiction, Romance, Historical Fiction, Literature, 19th Century, Historical]",93523,347,"[40160, 32444, 15501, 3772, 1646]",4.13,0.0
1017,http://www.imdb.com/title/tt0097351/,Shoeless Joe,,64431625,531346.0,W.P. Kinsella,"
Canadian Authors Association Award for Fiction (1983)
",Shoeless Joe,[],"[Fiction, Sports and Games, Sports, Sports, Baseball, Fantasy, Classics, Magical Realism, Literature, Historical Fiction, Novels, Cultural, Canada]",10259,33,"[3512, 3819, 2157, 515, 256]",3.96,1.0
1018,http://www.imdb.com/title/tt2188671/,Psycho,10000000,,,Robert Bloch,,Psycho (Psycho #1),"[Norman Bates, Mary Crane, Lila Crane, Sam Loomis]","[Horror, Fiction, Classics, Thriller, Mystery, Mystery, Crime, Suspense]",35923,100,"[14112, 12775, 7240, 1338, 458]",4.08,0.0
1019,http://www.imdb.com/title/tt0322330/,Freaky Friday,26000000,110230332,22203007.0,Mary Rodgers,"
Nene Award (1977)
",Freaky Friday (Andrews Family #1),[],"[Young Adult, Fiction, Fantasy, Childrens]",6823,28,"[1845, 2050, 2210, 579, 139]",3.72,1.0
1020,http://www.imdb.com/title/tt0061722/,The Graduate,3000000,43153,,Charles Webb,,The Graduate,[],"[Fiction, Classics, Romance]",5751,50,"[934, 1803, 1941, 765, 308]",3.4,0.0
1021,http://www.imdb.com/title/tt3722332/,The Minority Report,,,,Philip K. Dick,,The Minority Report,[],"[Fiction, Science Fiction, Science Fiction, Dystopia, Classics, Mystery, Science Fiction Fantasy, Short Stories, Fantasy, Mystery, Crime, Thriller]",12222,38,"[2535, 5545, 3592, 494, 56]",3.82,0.0
1022,http://www.imdb.com/title/tt0878804/,The Blind Side,29000000,255959475,34119372.0,Michael Lewis,"
ALA Alex Award (2007), Iowa High School Book Award Nominee (2011)
",The Blind Side,[],"[Sports and Games, Sports, Nonfiction, Biography, Football]",59660,34,"[26132, 20973, 9485, 1989, 1081]",4.16,2.0
1023,http://www.imdb.com/title/tt0105265/,A River Runs Through It,,43440294,,Norman Maclean,,A River Runs Through It,[],"[Fiction, Classics, Literature, Historical Fiction, Short Stories]",4033,26,"[1744, 1389, 646, 194, 60]",4.13,0.0
1024,http://www.imdb.com/title/tt0112573/,Braveheart,72000000,75609945,9938276.0,Randall Wallace,,Braveheart,"[Edward I of England, Isabella of France, Edward II of England, William Wallace, Robert I, King of Scots]","[Historical Fiction, Media Tie In, Movies, Fiction, Historical, Classics, Adventure]",9946,22,"[4797, 2973, 1532, 442, 202]",4.18,0.0
1025,http://www.imdb.com/title/tt5932256/,Rosencrantz and Guildenstern Are Dead,,,,Tom Stoppard,,Rosencrantz and Guildenstern Are Dead,"[Hamlet, Horatio, Polonius, Laertes, Rosencrantz and Guildentstern, Claudius, Gertrude, Ophelia]","[Plays, Drama, Fiction, Classics, Plays, Theatre, Humor]",66241,37,"[27151, 22242, 11960, 3551, 1337]",4.06,0.0
1026,http://www.imdb.com/title/tt0086197/,The Right Stuff,27000000,21500000,1601167.0,Tom Wolfe,"
National Book Award for General Nonfiction (Hardcover) (1980), National Book Critics Circle Award Nominee (1979), Columbia Journalism Award (1980)
",The Right Stuff,"[John Glenn, Gus Grissom, Pete Conrad]","[Nonfiction, History, Science, Space, Biography]",31283,43,"[14083, 11619, 4515, 748, 318]",4.23,3.0
1027,http://www.imdb.com/title/tt0074812/,Logan's Run,9000000,25000000,,William F. Nolan,,Logan's Run (Logan #1),[],"[Science Fiction, Science Fiction, Dystopia, Fiction, Classics, Apocalyptic, Post Apocalyptic]",7614,27,"[1843, 2516, 2468, 632, 155]",3.69,0.0
1028,http://www.imdb.com/title/tt0107614/,Madame Doubtfire,25000000,219195051,,Anne Fine,,Madame Doubtfire,"[Daniel Hilliard, Lydia Hilliard, Christopher Hilliard, Natalie Hilliard]","[Fiction, Childrens, Humor]",1809,38,"[426, 554, 581, 182, 66]",3.6,0.0
1029,http://www.imdb.com/name/nm0089217/,Orlando,,,,Virginia Woolf,,Orlando,"[Orlando, Nicholas Greene]","[Classics, Fiction, Fantasy, Historical Fiction, Glbt]",35850,298,"[11408, 12346, 8433, 2683, 980]",3.85,0.0
1030,http://www.imdb.com/title/tt0037382/,To Have and Have Not,,,,Ernest Hemingway,,To Have and Have Not,[Harry Morgan],"[Fiction, Classics, Literature]",17261,112,"[3180, 6123, 5805, 1742, 411]",3.57,0.0
1031,http://www.imdb.com/title/tt0068473/,Deliverance,2000000,46122355,,James Dickey,"
Prix Médicis Etranger (1971), National Book Award Finalist for Fiction (1971)
",Deliverance,"[Ed Gentry, Bobby Trippe, Drew Ballinger, Lewis Medlock]","[Fiction, Classics, Thriller, Horror, Adventure, Literature]",24333,37,"[6862, 9627, 5889, 1370, 585]",3.86,2.0
1032,http://www.imdb.com/title/tt0164181/,A Stir of Echoes,12000000,21133087,5811664.0,Richard Matheson,,A Stir of Echoes,[Tom Wallace],"[Horror, Fiction, Mystery, Fantasy, Paranormal, Thriller, Fantasy, Fantasy, Supernatural, Paranormal, Ghosts]",8967,34,"[2638, 3393, 2407, 420, 109]",3.9,0.0
1033,http://www.imdb.com/title/tt0061407/,The Taming of the Shrew,4000000,8000000,,William Shakespeare,,The Taming of the Shrew,[],"[Classics, Plays, Fiction, Drama, Romance, Academic, School, Literature, Plays, Theatre, Poetry, Humor, Comedy]",128014,630,"[36939, 45370, 33925, 9065, 2715]",3.82,0.0
1034,http://www.imdb.com/title/tt0427944/,Thank You for Smoking,6500000,24792061,262923.0,Christopher Buckley,,Thank You for Smoking,[],"[Fiction, Humor, Contemporary, Politics]",9452,24,"[2432, 4316, 2247, 382, 75]",3.91,0.0
1035,http://www.imdb.com/title/tt0119345/,I Know What You Did Last Summer,17000000,72219395,15818645.0,Lois Duncan,,I Know What You Did Last Summer,[],"[Young Adult, Horror, Mystery, Fiction, Thriller, Suspense, Young Adult, Teen, Childrens, Realistic Fiction, Media Tie In, Movies]",8615,40,"[1659, 2514, 3225, 985, 232]",3.51,0.0
1036,http://www.imdb.com/title/tt0075860/,Close Encounters Of The Third Kind,19400870,15693175,,Steven Spielberg,,Close Encounters Of The Third Kind,[],"[Science Fiction, Fiction]",9895,26,"[4108, 3224, 1971, 449, 143]",4.08,0.0
1037,http://www.imdb.com/title/tt0096438/,Who Censored Roger Rabbit?,70000000,156452370,,Gary K. Wolf,,Who Censored Roger Rabbit? (Roger Rabbit #1),[],"[Mystery, Fiction, Fantasy, Humor, Mystery, Crime, Mystery, Detective, Mystery, Noir, Novels, Humor, Comedy, Media Tie In, Movies]",1440,8,"[281, 553, 472, 106, 28]",3.66,0.0
1038,http://www.imdb.com/title/tt0102945/,Sleeping with the Enemy,19000000,101599005,,Nancy     Price,,Sleeping with the Enemy,[],"[Thriller, Fiction, Suspense, Media Tie In, Movies, Mystery, Crime, Mystery]",6836,11,"[2581, 2179, 1608, 367, 101]",3.99,0.0
1039,http://www.imdb.com/title/tt0089155/,Fletch,8000000,50612888,7022970.0,Gregory McDonald,"
Edgar Award for Best First Novel (1975)
",Fletch (Fletch #1),[Fletch],"[Mystery, Fiction, Mystery, Crime]",4007,14,"[1133, 1654, 982, 190, 48]",3.91,1.0
1040,http://www.imdb.com/title/tt0344510/,A Very Long Engagement,47000000,6167817,101749.0,Sébastien Japrisot,"
Prix Interallié (1991)
",A Very Long Engagement,[],"[Historical Fiction, Cultural, France, War, Romance, War, World War I, Fiction, Historical, Mystery]",4576,44,"[1309, 1865, 1073, 249, 80]",3.89,1.0
1041,http://www.imdb.com/title/tt1315981/,A Single Man,7000000,9166863,217332.0,Christopher Isherwood,,A Single Man,"[George Falconer, Kenny Potter, Charley, Jim]","[Fiction, Glbt, Classics, Glbt, Gay]",16008,58,"[6465, 5899, 2727, 640, 277]",4.1,0.0
1042,http://www.imdb.com/character/ch0009446/,Babe: The Gallant Pig,,,,Dick King-Smith,"
Guardian Children's Fiction Prize (1984), Audie Award for Children's Titles (1997), Rebecca Caudill Young Reader's Book Award Nominee (1988)
",Babe: The Gallant Pig,[],"[Childrens, Fiction, Animals, Fantasy, Classics, Young Adult, Childrens, Chapter Books, Childrens, Middle Grade, Animals, Dogs, Literature, 20th Century]",11307,51,"[4601, 3478, 2530, 504, 194]",4.04,3.0
1043,http://www.imdb.com/title/tt0081534/,Somewhere In Time,5100000,9709597,,Richard Matheson,"
World Fantasy Award for Best Novel (1976)
",Somewhere In Time,"[Richard Collier, Elise McKenna]","[Science Fiction, Time Travel, Fantasy, Fiction, Romance, Historical Fiction, Science Fiction]",5357,43,"[1789, 1858, 1226, 357, 127]",3.9,1.0
1044,http://www.imdb.com/title/tt0064840/,The Prime of Miss Jean Brodie,,,,Muriel Spark,,The Prime of Miss Jean Brodie,[Jean Brodie],"[Fiction, Classics, Historical Fiction, Cultural, Scotland, European Literature, British Literature]",28140,96,"[7039, 10580, 7787, 2154, 580]",3.76,0.0
1045,http://www.imdb.com/title/tt0087781/,The Natural,28000000,47951979,5088381.0,Bernard Malamud,,The Natural,[],"[Fiction, Sports and Games, Sports, Sports, Baseball, Classics, Literature, Novels]",7856,46,"[1662, 2857, 2274, 776, 287]",3.61,0.0
1046,http://www.imdb.com/title/tt1403865/,True Grit,38000000,171031347,24850000.0,Charles Portis,,True Grit,"[Mattie Ross, Tom Chaney, Rooster Cogburn, Ned Pepper]","[Fiction, Western, Historical Fiction, Classics, Adventure]",25209,90,"[9382, 10609, 4285, 775, 158]",4.12,0.0
1047,http://www.imdb.com/title/tt0052618/,Ben-Hur: A Tale of the Christ,15900000,74700000,,Lew Wallace,,Ben-Hur: A Tale of the Christ,"[Judah Ben-Hur, Simonides, Messala, Quintus Arrius, Esther]","[Historical Fiction, Fiction, Classics, Christian, Historical]",25780,525,"[9877, 8562, 5536, 1352, 453]",4.01,0.0
1048,http://www.imdb.com/title/tt0494716/,How My Private,,,,,,,,,,,,,
1049,http://www.imdb.com/title/tt0078841/,Being There,,30177511,,Jerzy Kosiński,,Being There,[],"[Fiction, Humor, Classics, Novels, Literature]",7514,63,"[2067, 3005, 1925, 421, 96]",3.87,0.0
1050,http://www.imdb.com/title/tt0425123/,If Only It Were True,58000000,48318130,16408718.0,Marc Levy,"
prix Goya du premier roman (2000), prix Lucien Barrière (2000)
",If Only It Were True (Et si c'était vrai #1),"[Lauren Kline, Arthur]","[Romance, Fiction, Cultural, France, Womens Fiction, Chick Lit, Fantasy]",10416,111,"[2616, 3231, 2938, 1140, 491]",3.61,2.0
1051,http://www.imdb.com/title/tt0051459/,Cat on a Hot Tin Roof,3000000,17570324,,Tennessee Williams,"
Pulitzer Prize for Drama (1955)
",Cat on a Hot Tin Roof,[],"[Plays, Classics, Drama, Fiction, Plays, Theatre, Literature, American, Literature, Academic, School, Literature, 20th Century, American, Southern]",44012,60,"[16878, 16325, 8556, 1757, 496]",4.08,1.0
1052,http://www.imdb.com/title/tt0066817/,Bedknob and Broomstick,20000000,17871174,,Mary Norton,,Bedknob and Broomstick (Bedknobs and Broomsticks),"[Charles Wilson , Carey Wilson, Eglantine Price, Emelius Jones, Paul Wilson]","[Fantasy, Childrens, Classics, Fiction, Young Adult, Adventure, Childrens, Middle Grade, Childrens, Juvenile, European Literature, British Literature, Fantasy, Magic]",8621,33,"[3333, 2815, 2045, 346, 82]",4.04,0.0
1053,http://www.imdb.com/title/tt0417001/,Must Love Dogs,30000000,43894863,12855321.0,Claire Cook,,Must Love Dogs (Must Love Dogs #1),[],"[Womens Fiction, Chick Lit, Fiction, Romance, Humor, Animals, Dogs, Animals, Contemporary, Media Tie In, Movies, Romance, Contemporary Romance, Womens Fiction]",8137,19,"[1814, 2370, 2788, 948, 217]",3.57,0.0
1054,http://www.imdb.com/title/tt0110322/,Legends of the Fall,30000000,66638883,14038128.0,Jim Harrison,,Legends of the Fall,[],"[Fiction, Historical Fiction, Western, Short Stories, Classics]",6253,33,"[2429, 2209, 1184, 315, 116]",4.04,0.0
1055,http://www.imdb.com/title/tt0399146/,A History of Violence,32000000,31493782,515992.0,John Wagner,,A History of Violence (Panini Noir),[],"[Sequential Art, Graphic Novels, Sequential Art, Comics, Fiction, Mystery, Crime, Comics, Comic Book, Graphic Novels Comics]",1850,13,"[232, 645, 701, 222, 50]",3.43,0.0
1056,http://www.imdb.com/title/tt0067185/,Harold and Maude,1200000,,,Colin Higgins,,Harold and Maude,[],"[Fiction, Romance, Classics, Humor, Young Adult, Coming Of Age, Plays, Theatre]",1221,28,"[480, 441, 210, 68, 22]",4.06,0.0
1057,http://www.imdb.com/title/tt4094724/,Election,10000000,78845130,30870000.0,Tom Perrotta,,Election,[],"[Fiction, Humor, Contemporary, Adult Fiction, Novels]",6167,9,"[1360, 2911, 1615, 241, 40]",3.86,0.0
1058,http://www.imdb.com/title/tt0482629/,The Ultimate Gift,,3438735,1241079.0,Jim Stovall,,The Ultimate Gift (The Ultimate Gift #1),[],"[Fiction, Inspirational, Christian Fiction, Self Help, Christian, Adult, Novels, Spirituality, Philosophy, Contemporary]",5416,25,"[1846, 1638, 1256, 502, 174]",3.83,0.0
1059,http://www.imdb.com/title/tt0101605/,The Commitments,,14919570,,Roddy Doyle,,The Commitments (The Barrytown Trilogy #1),[],"[Fiction, European Literature, Irish Literature, Music, Cultural, Ireland, Humor]",11409,32,"[3113, 5202, 2595, 405, 94]",3.95,0.0
1060,http://www.imdb.com/title/tt1172233/,Whip It,15000000,13043363,4650812.0,Shauna Cross,,Whip It,[],"[Young Adult, Fiction, Contemporary, Young Adult, Teen, Sports and Games, Sports]",3102,11,"[715, 1060, 925, 310, 92]",3.64,0.0
1061,http://www.imdb.com/title/tt1193138/,Up in the Air,25000000,83813460,1181450.0,Walter Kirn,,Up in the Air,[],"[Fiction, Travel, Contemporary, Business]",4004,30,"[267, 820, 1431, 1055, 431]",2.86,0.0
1062,http://www.imdb.com/title/tt0442632/,Bleak House,,,,Charles Dickens,,Bleak House,"[Esther Summerson, Lady Dedlock, John Jarndyce, Sir Leicester Dedlock]","[Classics, Fiction, Literature, Literature, 19th Century]",69079,552,"[26587, 22959, 13570, 4140, 1823]",3.99,0.0
1063,http://www.imdb.com/title/tt0215364/,Wives and Daughters,,,,Elizabeth Gaskell,,Wives and Daughters,"[Molly Gibson, Roger Hamley, Cynthia Kirkpatrick]","[Fiction, Classics, Romance, Historical Fiction, Literature, 19th Century, Historical, Victorian, Literature, Historical, European Literature, British Literature, Classics, Classic Literature]",32455,210,"[12244, 12318, 6108, 1261, 524]",4.06,0.0
1064,http://www.imdb.com/title/tt0101540/,Cape Fear,35000000,79100000,,John D. MacDonald,,Cape Fear,[],"[Fiction, Thriller, Mystery, Horror, Mystery, Crime, Thriller, Mystery Thriller, Suspense, Classics, Novels, Mystery, Noir]",9521,25,"[3575, 3507, 1971, 363, 105]",4.06,0.0
1065,http://www.imdb.com/title/tt3402236/,Murder on the Orient Express,,,,Agatha Christie,,Murder on the Orient Express (Hercule Poirot #10),"[Hercule Poirot, Samuel Edward Ratchett, Hector MacQueen, Masterman, Colonel Arbuthnot, Harriet Hubbard, Count Rudolf Andrenyi, Countess Elena Andrenyi, Princess Natalia Dragomiroff, Mary Debenham, Hildegarde Schmidt, Antonio Foscarel, Greta Ohlsson, Pierre Michel, Cyrus Hardman, Dr. Constantine, M. Bouc]","[Mystery, Mystery, Detective, Thriller, Mystery Thriller, Classics, Fiction]",146465,383,"[56006, 59690, 26615, 3551, 603]",4.14,0.0
1066,http://www.imdb.com/title/tt0446029/,Scott Pilgrim's Precious Little Life,60000000,31494270,10609795.0,Bryan Lee O'Malley,,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),"[Scott Pilgrim, Ramona Flowers, Knives Chau, Wallace Wells, Stephen Stills, Kim Pine]","[Sequential Art, Graphic Novels, Sequential Art, Comics, Fiction, Young Adult, Sequential Art, Manga, Humor]",117881,29,"[56052, 36927, 17335, 4394, 3173]",4.17,0.0
1067,http://www.imdb.com/title/tt1206286/,The Catcher in the Rye,467,,,J.D. Salinger,"
Teen Read Award Nominee for Best All-Time-Fave (2010), National Book Award Finalist for Fiction (1952)
",The Catcher in the Rye,"[Holden Caulfield, Robert Ackley, Stradlater, Phoebe Caulfield, Allie Caulfield, D.B Caulfield, Sally Hayes]","[Classics, Fiction, Young Adult, Literature]",1948422,362,"[645378, 608680, 420656, 172512, 101196]",3.78,2.0
1068,http://www.imdb.com/title/tt0986233/,The Hunger,,154084,13838.0,Whitley Strieber,,The Hunger (Hunger #1),[],"[Horror, Paranormal, Vampires, Fiction, Fantasy, Fantasy, Paranormal]",2630,28,"[682, 941, 726, 207, 74]",3.74,0.0
1069,http://www.imdb.com/title/tt0469494/,Oil!,25000000,40218903,302845.0,Upton Sinclair,,Oil!,"[James Arnold Ross, James Arnold ""Bunny"" Ross, Jr., Paul Watkins, Vernon Roscoe]","[Classics, Fiction, Historical Fiction, Literature]",3962,32,"[811, 1515, 1207, 352, 77]",3.66,0.0
1070,http://www.imdb.com/title/tt0118971/,The Devil's Advocate,57000000,60984028,12170536.0,Andrew Neiderman,,The Devil's Advocate,[],"[Horror, Fiction, Media Tie In, Movies, Thriller, Fantasy, Fantasy, Paranormal, Mystery, Law, Drama, Fantasy, Supernatural]",5236,7,"[2044, 1540, 1178, 321, 153]",3.96,0.0
1071,http://www.imdb.com/title/tt0060397/,Fantastic Voyage,5115000,12000000,,Isaac Asimov,,Fantastic Voyage,"[Cora, Grant McCarthy]","[Science Fiction, Fiction, Classics]",20079,51,"[5663, 7652, 5648, 946, 170]",3.88,0.0
1072,http://www.imdb.com/title/tt0780504/,Drive,15000000,35060689,11340461.0,James Sallis,,Drive (Drive #1),[Driver],"[Fiction, Mystery, Crime, Mystery, Noir, Thriller, Mystery, Novels, Contemporary, Suspense, Literature, American, Pulp]",5494,38,"[830, 1937, 1890, 657, 180]",3.47,0.0
1073,http://www.imdb.com/title/tt0830515/,Evening,200000000,168368427,67528882.0,Susan Minot,,Evening,[],"[Fiction, Contemporary, Romance]",3796,22,"[625, 1142, 1221, 579, 229]",3.36,0.0
1074,http://www.imdb.com/title/tt0406046/,The Magic of Ordinary Days,,,,Ann Howard Creel,"
WILLA Literary Award Nominee for Historical Fiction (Finalist) (2002)
",The Magic of Ordinary Days,[],"[Historical Fiction, Fiction, Romance, Historical, Adult Fiction, War, World War II]",5328,11,"[1309, 2275, 1404, 274, 66]",3.84,1.0
1075,http://www.imdb.com/title/tt0454921/,The Pursuit of Happyness,55000000,163566459,26541709.0,Chris Gardner,,The Pursuit of Happyness,[],"[Nonfiction, Biography, Autobiography, Memoir, Media Tie In, Movies]",17498,25,"[7945, 5673, 2945, 679, 256]",4.16,0.0
1076,http://www.imdb.com/title/tt1412386/,The Best Exotic Marigold Hotel,10000000,46412041,737051.0,Deborah Moggach,,The Best Exotic Marigold Hotel,[],"[Fiction, Cultural, India, Contemporary, Humor, Travel]",8279,35,"[1200, 2844, 3008, 976, 251]",3.45,0.0
1077,http://www.imdb.com/title/tt0370986/,Mysterious Skin,,697181,17425.0,Scott Heim,"
Lambda Literary Award Nominee for Gay Men's Fiction (1996)
",Mysterious Skin,[],"[Fiction, Glbt, Glbt, Queer, Glbt, Gay, Contemporary, Young Adult]",6942,19,"[2719, 2570, 1263, 290, 100]",4.08,1.0
1078,http://www.imdb.com/title/tt0036901/,Asking for Trouble,,,,Elizabeth Young,,Asking for Trouble,"[Belinda, Josh Morell, Sophy, Christopher ""Kit"" Rodriguez, Alix, Lady Groton]","[Womens Fiction, Chick Lit, Romance, Fiction, Romance, Contemporary Romance]",7121,27,"[1705, 2177, 2288, 717, 234]",3.62,0.0
1079,http://www.imdb.com/title/tt0408236/,Sweeney Todd; or,50000000,52898073,13635390.0,,,,,,,,,,
1080,http://www.imdb.com/title/tt1894476/,How I Live Now,,60213,,Meg Rosoff,"
Orange Prize Nominee for New Writers (2005), Michael L. Printz Award (2005), Deutscher Jugendliteraturpreis Nominee for Jugendbuch (2006), Branford Boase Award (2005), Boston Author's Club Young Reader Award (2005)
...more
North East Teenage Book Award Nominee (2005), Bronzener Lufti (2006)
...less ",How I Live Now,"[Daisy, ""Isaac"", Edmond, Piper]","[Young Adult, Science Fiction, Dystopia, Fiction, Romance]",31442,70,"[7181, 10416, 8917, 3470, 1458]",3.58,6.0
1081,http://www.imdb.com/title/tt0059573/,A Patch of Blue,800000,,,Elizabeth Kata,,A Patch of Blue,[],"[Fiction, Classics, Young Adult, Romance, Novels, Contemporary, Literature, Media Tie In, Movies, Literary Fiction, Adult Fiction]",796,12,"[256, 287, 197, 42, 14]",3.92,0.0
1082,http://www.imdb.com/title/tt0166252/,The Love Letter,20000000,8276228,2692819.0,Cathleen Schine,"
Orange Prize Nominee for Fiction Longlist (1996)
",The Love Letter,[],"[Fiction, Romance, Womens Fiction, Chick Lit, Writing, Books About Books, Adult, Contemporary, Womens, Book Club, Womens Fiction, Novels]",1265,25,"[190, 336, 433, 190, 116]",3.23,1.0
1083,http://www.imdb.com/title/tt0119369/,The Inheritance,,,,Louisa May Alcott,,The Inheritance,[],"[Classics, Fiction, Romance, Historical Fiction, Young Adult]",4148,17,"[984, 1283, 1352, 430, 99]",3.63,0.0
1084,http://www.imdb.com/title/tt1758810/,The Snowman,,,,Raymond Briggs,"
Lewis Carroll Shelf Award (1979), Zilveren Griffel (1979), Boston Globe-Horn Book Award for Picture Book (1979)
",The Snowman,[],"[Childrens, Picture Books, Childrens, Holiday, Christmas, Fiction, Fantasy, Classics, Holiday, Sequential Art, Graphic Novels, Adventure, Sequential Art, Comics]",13125,43,"[7041, 3423, 2059, 465, 137]",4.28,3.0
1085,http://www.imdb.com/title/tt0389722/,30 Days of Night,32000000,39568996,15951902.0,,,,,,,,,,
1086,http://www.imdb.com/title/tt0029844/,The Adventures of Tom Sawyer,,,,Mark Twain,"
Lewis Carroll Shelf Award (1967)
",The Adventures of Tom Sawyer,"[Huckleberry Finn, Tom Sawyer]","[Classics, Fiction, Adventure, Young Adult, Historical Fiction, Literature]",555510,1856,"[172206, 203955, 135580, 32438, 11331]",3.89,1.0
1087,http://www.imdb.com/title/tt0037120/,National Velvet,,,,Enid Bagnold,,National Velvet,[],"[Classics, Animals, Horses, Fiction, Young Adult, Animals, Childrens]",22441,49,"[9529, 7005, 4665, 915, 327]",4.09,0.0
1088,http://www.imdb.com/title/tt1714206/,The Spectacular Now,2500000,6836909,197415.0,Tim Tharp,"
National Book Award Finalist for Young People's Literature (2008), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera independiente (2014)
",The Spectacular Now,"[Sutter Keely, Aimee Finecky]","[Young Adult, Contemporary, Fiction, Romance, Realistic Fiction]",34622,33,"[6410, 12047, 11073, 3898, 1194]",3.54,2.0
1089,http://www.imdb.com/title/tt0086216/,Rumble Fish,10000000,2494480,18985.0,S.E. Hinton,,Rumble Fish,[],"[Young Adult, Fiction, Classics, Young Adult, Teen, Young Adult, Coming Of Age]",13975,51,"[3513, 5008, 4378, 917, 159]",3.77,0.0
1090,http://www.imdb.com/title/tt0732290/,The Short-Timers,,,,Gustav Hasford,,The Short-Timers,[],"[Fiction, War, Historical Fiction, War, Military, Historical]",1034,15,"[474, 364, 163, 25, 8]",4.23,0.0
1091,http://www.imdb.com/title/tt0083929/,Fast Times at Ridgemont High,4500000,27092880,2545674.0,Cameron Crowe,,Fast Times at Ridgemont High,[],"[Nonfiction, Humor, Young Adult, Coming Of Age]",551,2,"[172, 218, 127, 29, 5]",3.95,0.0
1092,http://www.imdb.com/title/tt0073341/,The Man Who Would Be King,8000000,,,Rudyard Kipling,,The Man Who Would Be King,"[Daniel Dravot, Peachey Carnehan]","[Classics, Fiction, Adventure, Historical Fiction, Short Stories, Literature]",7926,157,"[1928, 2907, 2335, 602, 154]",3.74,0.0
